häufen	VERB	2
hartnäckig	ADJ	2
handlungsbedarf	NOUN	2
handhaben	VERB	2
handelspartner	NOUN	2
handball	NOUN	2
handarbeit	NOUN	2
haltbar	ADJ	2
haken	NOUN	2
hagel	NOUN	2
haft	NOUN	2
häftling	NOUN	2
haar	NOUN	2
gymnasium	NOUN	2
güterverkehr	NOUN	2
gültig	ADJ	2
guide	NOUN	2
gruppierung	NOUN	2
gruppensieger	NOUN	2
grün-schwarz	ADJ	2
grünfläche	NOUN	2
grünen-politikerin	NOUN	2
grünen-kandidatin	NOUN	2
grundwasser	NOUN	2
gründung	NOUN	2
grundsatz	NOUN	2
grundsatzbeschluß	NOUN	2
gründer	NOUN	2
großstädter	NOUN	2
großprojekt	NOUN	2
größenordnung	NOUN	2
größe	NOUN	2
großeltern	NOUN	2
großbank	NOUN	2
großartig	ADJ	2
grob	ADJ	2
griechisch	ADJ	2
grieche	NOUN	2
grenzwert	NOUN	2
gremium	NOUN	2
grausamkeit	NOUN	2
grau	ADJ	2
gratis	ADJ	2
granit	NOUN	2
grandios	ADJ	2
gramm	NOUN	2
grafik	NOUN	2
grafikkarte	NOUN	2
grab	NOUN	2
graben	NOUN	2
gouverneur	NOUN	2
gönnen	VERB	2
golden	ADJ	2
gleichnamig	ADJ	2
gleiche	NOUN	2
gleichberechtigt	VERB	2
glatt	ADJ	2
glasfaser	NOUN	2
gitarre	NOUN	2
giro	NOUN	2
gigant	NOUN	2
gewöhnen	VERB	2
gewinner	NOUN	2
gewerbetreibende	NOUN	2
gewaltsam	ADJ	2
gewähren	VERB	2
gewahrsam	NOUN	2
trennen	VERB	2
getragen	ADJ	2
geteilt	ADJ	2
gestrig	ADJ	2
streichen	VERB	2
streuen	VERB	2
gestiegen	ADJ	2
geste	NOUN	2
geständnis	NOUN	2
sprengen	VERB	2
gesperrt	ADJ	2
gespannt	ADJ	2
gesichtsverletzung	NOUN	2
gesetzesentwurf	NOUN	2
gesellschaftlich	ADJ	2
schleudern	VERB	2
geschlecht	NOUN	2
geschickt	ADJ	2
geschäftsmann	NOUN	2
geschäftslage	NOUN	2
geschäftsjahr	NOUN	2
geschäftsführerin	NOUN	2
gesamtmarkt	NOUN	2
gerücht	NOUN	2
geringere	NOUN	2
gerichtshof	NOUN	2
rechen	VERB	2
geräuschunterdrückung	NOUN	2
gerangel	NOUN	2
platzen	VERB	2
paaren	VERB	2
nützen	VERB	2
genügen	VERB	2
genießen	VERB	2
gemeinschaft	NOUN	2
gemeinsamkeit	NOUN	2
gemeindepräsident	NOUN	2
gemeindeeigen	ADJ	2
gemacht	ADJ	2
gelungen	ADJ	2
gelernt	ADJ	2
geldgeber	NOUN	2
gelb-rot	NOUN	2
gelb	ADJ	2
lähmen	VERB	2
lagern	VERB	2
geladen	ADJ	2
gekommen	ADJ	2
klauen	VERB	2
klagen	VERB	2
kennzeichnen	VERB	2
geisel	NOUN	2
geigerin	NOUN	2
gehweg	NOUN	2
gehirn	NOUN	2
geheimnisvoll	ADJ	2
geheimnis	NOUN	2
gegründet	ADJ	2
gegenzug	NOUN	2
gegenwind	NOUN	2
gegenverkehr	NOUN	2
gegensatz	NOUN	2
gegeben	ADJ	2
gefrierfach	NOUN	2
foltern	VERB	2
filmen	VERB	2
gefängnis	NOUN	2
gefälscht	ADJ	2
fällen	VERB	2
gefährdung	NOUN	2
geeignet	ADJ	2
geduld	NOUN	2
drängen	VERB	2
gedicht	NOUN	2
gedenkjahr	NOUN	2
danken	VERB	2
gedächtnis	NOUN	2
brennen	VERB	2
bergen	VERB	2
achten	VERB	2
gattung	NOUN	2
gaststätte	NOUN	2
gastieren	VERB	2
gasthof	NOUN	2
garantiert	ADJ	2
garantie	NOUN	2
garage	NOUN	2
gänzlich	ADJ	2
gallone	NOUN	2
galerie	NOUN	2
gala	NOUN	2
fußgängerzone	NOUN	2
fußgänger	NOUN	2
fußgängerin	NOUN	2
fußballverband	NOUN	2
fußballspiel	NOUN	2
fußball-nationalmannschaft	NOUN	2
fußballfan	NOUN	2
fußball-europameisterschaft	NOUN	2
fußball-bundesligisten	NOUN	2
fußabdruck	NOUN	2
funk	NOUN	2
funke	NOUN	2
fünfte	NOUN	2
fünftel	NOUN	2
fünfstellig	ADJ	2
fundiert	ADJ	2
fundament	NOUN	2
führerschein	NOUN	2
fuchs	NOUN	2
frustration	NOUN	2
frust	NOUN	2
front	NOUN	2
fröhlich	ADJ	2
friedlich	ADJ	2
friedhof	NOUN	2
frieden	NOUN	2
freitagmorgen	NOUN	2
freitagmittag	NOUN	2
freischaltung	NOUN	2
freilassung	NOUN	2
freisetzen	VERB	2
freigeben	VERB	2
freibad	NOUN	2
frauenfeindlichkeit	NOUN	2
fraktionsvorsitzende	NOUN	2
fraglich	ADJ	2
foulelfmeter	NOUN	2
fotograf	NOUN	2
fossil	ADJ	2
förster	NOUN	2
försterei	NOUN	2
forschende	NOUN	2
formel	NOUN	2
formell	ADJ	2
format	NOUN	2
förderverein	NOUN	2
förderschule	NOUN	2
förderprogramm	NOUN	2
fokussieren	VERB	2
f	NOUN	2
flutopfer	NOUN	2
flut	NOUN	2
flug	NOUN	2
flüchtig	ADJ	2
flüchten	VERB	2
flott	ADJ	2
flop	NOUN	2
fliegerbombe	NOUN	2
flexibilität	NOUN	2
fleißig	ADJ	2
flamingo	NOUN	2
flagge	NOUN	2
flächendeckend	ADJ	2
flach	ADJ	2
finger	NOUN	2
finanzministerin	NOUN	2
fichte	NOUN	2
feuerwerk	NOUN	2
feuerwehrsprecher	NOUN	2
feuerwehrleute	NOUN	2
feuerring	NOUN	2
festtag	NOUN	2
festplatte	NOUN	2
festnahme	NOUN	2
festgelegt	ADJ	2
fertigstellen	VERB	2
fernverkehr	NOUN	2
feminin	ADJ	2
feldspieler	NOUN	2
feier	NOUN	2
fehlerfrei	ADJ	2
fazit	NOUN	2
faszination	NOUN	2
fasching	NOUN	2
familienleben	NOUN	2
falle	NOUN	2
faktum	NOUN	2
fair	ADJ	2
fahrschule	NOUN	2
fahrrad	NOUN	2
fahrplan	NOUN	2
fahrerlaubnis	NOUN	2
fahne	NOUN	2
fahndung	NOUN	2
fahnder	NOUN	2
faden	NOUN	2
fach	NOUN	2
fachkräftemangel	NOUN	2
extern	ADJ	2
explosiv	ADJ	2
explodieren	VERB	2
explizit	ADJ	2
expertise	NOUN	2
exklusiv	ADJ	2
evakuierung	NOUN	2
europaparlament	NOUN	2
eu-land	NOUN	2
eu-ebene	NOUN	2
etwaig	ADJ	2
etappe	NOUN	2
erzeugung	NOUN	2
erzeugen	VERB	2
erzbischof	NOUN	2
erwischen	VERB	2
erwerb	NOUN	2
erweiterung	NOUN	2
erweitert	ADJ	2
erwecken	VERB	2
erwachsen	VERB	2
erstmeldung	NOUN	2
erstmalig	ADJ	2
erstaunlich	ADJ	2
erstattung	NOUN	2
erstatten	VERB	2
ersparen	VERB	2
erschöpfung	NOUN	2
ersatzlos	ADJ	2
ersatzkasse	NOUN	2
errichtung	NOUN	2
erpressen	VERB	2
ernte	NOUN	2
ernährung	NOUN	2
ermittlungsverfahren	NOUN	2
ermittelnd	ADJ	2
erlös	NOUN	2
erlernen	VERB	2
erleichterung	NOUN	2
erliegen	VERB	2
erlaubt	ADJ	2
erlaubnis	NOUN	2
erlanger	NOUN	2
erkranken	VERB	2
erkrankt	ADJ	2
erklimmen	VERB	2
erhöhung	NOUN	2
erhöht	ADJ	2
erhofft	ADJ	2
erhebung	NOUN	2
erhältlich	ADJ	2
ergattern	VERB	2
erfüllung	NOUN	2
erfreuen	VERB	2
erfindung	NOUN	2
ereignis	NOUN	2
episode	NOUN	2
enzym	NOUN	2
entwickelt	ADJ	2
entwarnung	NOUN	2
enttäuschen	VERB	2
entstehung	NOUN	2
entspannung	NOUN	2
entspannt	ADJ	2
entschluß	NOUN	2
entschärfen	VERB	2
entsenden	VERB	2
enthüllen	VERB	2
enthaltung	NOUN	2
entgelt	NOUN	2
entfalten	VERB	2
entfallen	VERB	2
entdeckung	NOUN	2
engpaß	NOUN	2
engagiert	ADJ	2
energiewende	NOUN	2
energieversorger	NOUN	2
energieträger	NOUN	2
energieeffizienz	NOUN	2
endzeit	NOUN	2
endspurt	NOUN	2
endlos	ADJ	2
endergebnis	NOUN	2
empfangen	VERB	2
emotional	ADJ	2
emission	NOUN	2
ellenbogen	NOUN	2
eisern	ADJ	2
eisen	NOUN	2
einsehen	VERB	2
einschätzen	VERB	2
einplanen	VERB	2
einzug	NOUN	2
einbinden	VERB	2
einbiegen	VERB	2
einziehen	VERB	2
einzelne	NOUN	2
einzelheit	NOUN	2
einzelfall	NOUN	2
eintritt	NOUN	2
einstellung	NOUN	2
einsichtig	ADJ	2
einseitig	ADJ	2
einschlag	NOUN	2
einsamkeit	NOUN	2
einreisen	VERB	2
einkaufszentrum	NOUN	2
einkaufserlebnis	NOUN	2
einkaufen	VERB	2
einhergehen	VERB	2
einheitlich	ADJ	2
eingriff	NOUN	2
eingewöhnungszeit	NOUN	2
eingewechselt	ADJ	2
eintreffen	VERB	2
eingerichtet	ADJ	2
einlegen	VERB	2
einhandeln	VERB	2
einbringen	VERB	2
einfahren	VERB	2
einbuße	NOUN	2
einbruch	NOUN	2
einbrecher	NOUN	2
einblick	NOUN	2
einberufen	VERB	2
eilig	ADJ	2
eigentumswohnung	NOUN	2
eigentum	NOUN	2
eigenartig	ADJ	2
eidgenössisch	ADJ	2
ehrfürchtig	ADJ	2
effizient	ADJ	2
effekt	NOUN	2
echo	NOUN	2
dynamisch	ADJ	2
düsseldorfer	ADJ	2
durchsuchen	VERB	2
durchstarten	VERB	2
durchgeführt	ADJ	2
durchfahrt	NOUN	2
durchbruch	NOUN	2
durchblick	NOUN	2
durchblicken	VERB	2
dünn	ADJ	2
dunkeln	NOUN	2
druckmittel	NOUN	2
drehscheibe	NOUN	2
dreh	NOUN	2
dreharbeit	NOUN	2
drastisch	ADJ	2
dossier	NOUN	2
dortig	ADJ	2
donnerstagabend	NOUN	2
donaustadt	NOUN	2
dokumentieren	VERB	2
doktor	NOUN	2
dividende	NOUN	2
diplomat	NOUN	2
diesbezüglich	ADJ	2
diebstahl	NOUN	2
dialog	NOUN	2
diakonie	NOUN	2
diagnostizieren	VERB	2
dfb-pokal	NOUN	2
dezent	ADJ	2
detailliert	ADJ	2
desaster	NOUN	2
derby	NOUN	2
derartig	ADJ	2
demonstrieren	VERB	2
delegierte	NOUN	2
defizit	NOUN	2
definitiv	ADJ	2
definieren	VERB	2
defensive	NOUN	2
decken	VERB	2
debüt	NOUN	2
deaktivieren	VERB	2
dazugehörig	ADJ	2
daumenschraube	NOUN	2
dauernd	ADJ	2
datenerfassung	NOUN	2
datenbank	NOUN	2
darstellung	NOUN	2
darauffolgend	ADJ	2
dänisch	ADJ	2
dahinterstecken	VERB	2
dachstuhlbrand	NOUN	2
csu-politiker	NOUN	2
cousin	NOUN	2
coup	NOUN	2
cool	ADJ	2
container	NOUN	2
co	NOUN	2
computerspiel	NOUN	2
computer	NOUN	2
christus	NOUN	2
christlich	ADJ	2
chirurg	NOUN	2
chip	NOUN	2
cheftrainer	NOUN	2
check	NOUN	2
checken	VERB	2
charakter	NOUN	2
chaotisch	ADJ	2
cannabis	NOUN	2
büßen	VERB	2
bushaltestelle	NOUN	2
busch	NOUN	2
bürgermeisterwahl	NOUN	2
bundesvorsitzende	NOUN	2
bundesverband	NOUN	2
bundesstaat	NOUN	2
bundespräsident	NOUN	2
bundespolizei	NOUN	2
bundesminister	NOUN	2
bundesliga-trainer	NOUN	2
bundeskriminalamt	NOUN	2
bundeshauptstadt	NOUN	2
bundesgesundheitsminister	NOUN	2
bundesgesundheitsministerium	NOUN	2
bundesgerichtshof	NOUN	2
bundesbank	NOUN	2
bundesamt	NOUN	2
budget	NOUN	2
buchstäblich	ADJ	2
brut	NOUN	2
brutal	ADJ	2
bruch	NOUN	2
browser	NOUN	2
brötchen	NOUN	2
brennpunkt	NOUN	2
brennend	ADJ	2
bremse	NOUN	2
brandursache	NOUN	2
brandort	NOUN	2
boykott	NOUN	2
börsentag	NOUN	2
börsenhandel	NOUN	2
bordstein	NOUN	2
boot	NOUN	2
bonus	NOUN	2
bon	NOUN	2
bombe	NOUN	2
bohrloch	NOUN	2
bochumer	ADJ	2
blues	NOUN	2
blondine	NOUN	2
blinken	NOUN	2
blau	NOUN	2
blaß	ADJ	2
blase	NOUN	2
bitter	ADJ	2
bisexuell	ADJ	2
bildungsminister	NOUN	2
bildschirm	NOUN	2
bildqualität	NOUN	2
bildmaterial	NOUN	2
bilateral	ADJ	2
bibliothek	NOUN	2
bezwingen	VERB	2
bezahlung	NOUN	2
bezahlt	ADJ	2
bewußtsein	NOUN	2
bewohnerin	NOUN	2
bewerbung	NOUN	2
bewerben	VERB	2
beweis	NOUN	2
bewältigung	NOUN	2
bewähren	VERB	2
bewahren	VERB	2
bevorzugt	ADJ	2
beurteilen	VERB	2
betrüger	NOUN	2
betrügen	VERB	2
betriebssystem	NOUN	2
betrieblich	ADJ	2
betreuen	VERB	2
betreten	VERB	2
betreffend	ADJ	2
betrachten	VERB	2
besucherin	NOUN	2
bestmöglich	ADJ	2
besteuern	VERB	2
bestätigt	ADJ	2
bestandteil	NOUN	2
besorgt	ADJ	2
besorgnis	NOUN	2
besondere	NOUN	2
besetzung	NOUN	2
beschwerde	NOUN	2
beschleunigung	NOUN	2
bescheren	VERB	2
beschaffung	NOUN	2
beschaffen	VERB	2
bertrand	NOUN	2
bernstein	NOUN	2
bergretter	NOUN	2
bergland	NOUN	2
bergheim	NOUN	2
bereitstellen	VERB	2
bereichern	VERB	2
berechtigen	VERB	2
bequem	ADJ	2
beobachtung	NOUN	2
benachbart	ADJ	2
bemühen	VERB	2
bellen	NOUN	2
beliebig	ADJ	2
beleuchtung	NOUN	2
beleuchten	VERB	2
belegschaft	NOUN	2
belasten	VERB	2
belang	NOUN	2
bekräftigen	VERB	2
beklagen	VERB	2
bekannte	NOUN	2
bekämpfung	NOUN	2
bekämpfen	VERB	2
beitreten	VERB	2
beigeschmack	NOUN	2
behinderung	NOUN	2
beheben	VERB	2
begrenzen	VERB	2
begeistern	VERB	2
begeistert	ADJ	2
begehen	VERB	2
begeben	VERB	2
befürchten	VERB	2
befund	NOUN	2
befeuern	VERB	2
befestigen	VERB	2
befassen	VERB	2
befallen	VERB	2
beeinträchtigung	NOUN	2
beeindruckend	ADJ	2
beeilen	VERB	2
bedingen	VERB	2
bedauerlich	ADJ	2
bedürfen	VERB	2
bedanken	VERB	2
bebauungsplan	NOUN	2
beatmen	VERB	2
beanstanden	VERB	2
bauamtsleiter	NOUN	2
bauabschnitt	NOUN	2
baß	NOUN	2
basierend	ADJ	2
bar	NOUN	2
barrierefrei	ADJ	2
bär	NOUN	2
bangen	VERB	2
balkon	NOUN	2
bakterium	NOUN	2
baden-württembergisch	ADJ	2
bach	NOUN	2
autoritär	ADJ	2
autonom	ADJ	2
automobilindustrie	NOUN	2
autobauer	NOUN	2
authentizität	NOUN	2
ausgleichen	VERB	2
auszubildende	NOUN	2
ausüben	VERB	2
aussuchen	VERB	2
äußer	ADJ	2
außenspiegel	NOUN	2
außenpolitik	NOUN	2
außenministerium	NOUN	2
außenbereich	NOUN	2
ausschuß	NOUN	2
ausschluß	NOUN	2
ausschließlich	ADJ	2
ausschlaggebend	ADJ	2
ausschalten	VERB	2
ausreichen	VERB	2
ausnutzung	NOUN	2
ausnahmegenehmigung	NOUN	2
ausmachen	VERB	2
ausländisch	ADJ	2
ausländer	NOUN	2
ausziehen	VERB	2
ausgetragen	ADJ	2
aussperren	VERB	2
aussetzen	VERB	2
ausschreiben	VERB	2
ausschöpfen	VERB	2
ausschildern	VERB	2
auslaufen	VERB	2
ausbilden	VERB	2
ausbeuten	VERB	2
ausgangslage	NOUN	2
ausführen	VERB	2
auseinandersetzen	VERB	2
ausbeutung	NOUN	2
auflösen	VERB	2
aufzeigen	VERB	2
aufzeichnung	NOUN	2
aufwand	NOUN	2
auftreten	NOUN	2
aufstieg	NOUN	2
aufsicht	NOUN	2
aufregung	NOUN	2
aufrechterhalten	VERB	2
aufmerksamkeit	NOUN	2
aufholbedarf	NOUN	2
aufhebung	NOUN	2
aufheben	VERB	2
aufgenommen	ADJ	2
auflegen	VERB	2
auffinden	VERB	2
aufforderung	NOUN	2
auffassung	NOUN	2
aufdruck	NOUN	2
audi	NOUN	2
attest	NOUN	2
atemzug	NOUN	2
asteroid	NOUN	2
asphalt	NOUN	2
aspekt	NOUN	2
armut	NOUN	2
arm	NOUN	2
armenier	NOUN	2
argumentieren	VERB	2
ärgern	VERB	2
argentinier	NOUN	2
arg	ADJ	2
arena	NOUN	2
areal	NOUN	2
architektur	NOUN	2
architekt	NOUN	2
arbeitstag	NOUN	2
arbeitslose	NOUN	2
arbeitsgruppe	NOUN	2
arbeitsgemeinschaft	NOUN	2
arbeitnehmerin	NOUN	2
arbeiter	NOUN	2
Ära	NOUN	2
anstreben	VERB	2
ansehen	VERB	2
anschaffen	VERB	2
anlegen	VERB	2
ankommen	VERB	2
anziehend	ADJ	2
anwesen	NOUN	2
antworten	VERB	2
ansturm	NOUN	2
anstrengung	NOUN	2
anstehen	VERB	2
anstecken	VERB	2
anspruchsvoll	ADJ	2
ansprechbar	ADJ	2
ansiedlung	NOUN	2
anschauen	VERB	2
anregung	NOUN	2
anpassung	NOUN	2
annähernd	ADJ	2
anlauf	NOUN	2
anklang	NOUN	2
anhörung	NOUN	2
anhebung	NOUN	2
anhaltend	ADJ	2
angrenzend	ADJ	2
angleichung	NOUN	2
anwenden	VERB	2
antreffen	VERB	2
angesicht	NOUN	2
anschreiben	VERB	2
anschließen	VERB	2
angeschlossen	ADJ	2
ansagen	VERB	2
anrichten	VERB	2
anordnen	VERB	2
angemessen	ADJ	2
angelangen	VERB	2
angekündigt	ADJ	2
angeben	VERB	2
anfänger	NOUN	2
anbau	NOUN	2
analysieren	VERB	2
amtsgericht	NOUN	2
amtsführung	NOUN	2
amtsenthebungsverfahren	NOUN	2
amtsenthebung	NOUN	2
amtierend	ADJ	2
ampel-bündnis	NOUN	2
ambitioniert	ADJ	2
all	NOUN	2
allgemeinverfügung	NOUN	2
akzeptabel	ADJ	2
akzent	NOUN	2
akut	ADJ	2
akt	NOUN	2
aktivieren	VERB	2
aktionsplan	NOUN	2
ahnung	NOUN	2
Ähnlichkeit	NOUN	2
Ähnliche	NOUN	2
ahnden	VERB	2
agieren	VERB	2
agentur	NOUN	2
afrikanisch	ADJ	2
afghane	NOUN	2
affäre	NOUN	2
aerodynamik	NOUN	2
advent	NOUN	2
abschotten	VERB	2
abgeben	VERB	2
abbilden	VERB	2
abwicklung	NOUN	2
abweichung	NOUN	2
abtrennung	NOUN	2
abteilung	NOUN	2
absturz	NOUN	2
abstrich	NOUN	2
abstiegskampf	NOUN	2
absprache	NOUN	2
absetzen	VERB	2
abseits	NOUN	2
abschreckend	ADJ	2
abschneiden	VERB	2
abschließend	ADJ	2
absatz	NOUN	2
absage	NOUN	2
abreißen	VERB	2
ablenken	VERB	2
ablehnend	ADJ	2
abkommen	VERB	2
abgrund	NOUN	2
abwandern	VERB	2
absichern	VERB	2
abgesehen	ADJ	2
abschleppen	VERB	2
abschauen	VERB	2
abgegeben	ADJ	2
abbauen	VERB	2
abfüllung	NOUN	2
abfall	NOUN	2
abendkasse	NOUN	2
abdecken	VERB	2
abbiegen	NOUN	2
zylinder	NOUN	1
zwölfjährig	ADJ	1
zwölfer	NOUN	1
zwischenstopp	NOUN	1
zwischenstaatlich	ADJ	1
zwischenphase	NOUN	1
zwischenfall	NOUN	1
zwischenergebnis	NOUN	1
zwillingspaar	NOUN	1
zwillingsbruder	NOUN	1
zwilling	NOUN	1
zwielichtig	ADJ	1
zwiebelturm	NOUN	1
zwiebelsaft	NOUN	1
zwickauer	NOUN	1
zweitwagen	NOUN	1
zweitplazierte	NOUN	1
zweitniedrig	ADJ	1
zweitklassig	ADJ	1
zweithoch	ADJ	1
zweitgroß	ADJ	1
zweitgut	ADJ	1
zweistündig	ADJ	1
zweistellig	ADJ	1
zweisprachig	ADJ	1
zweimalig	ADJ	1
zweikampfstärke	NOUN	1
zweikampf	NOUN	1
zweig	NOUN	1
zweifelsfrei	ADJ	1
zweifeln	VERB	1
zweifellos	ADJ	1
zweierbeziehung	NOUN	1
zweibeinig	ADJ	1
zwanziger	NOUN	1
zwangsvollstreckung	NOUN	1
zwangsläufig	ADJ	1
zwangsaufenthalt	NOUN	1
zwanghaft	ADJ	1
zwang	NOUN	1
zuwenden	VERB	1
zugreifen	VERB	1
zuzüglich	ADJ	1
zuverlässigkeit	NOUN	1
zuverlässig	ADJ	1
zutreffen	VERB	1
zustehen	VERB	1
zuständigkeit	NOUN	1
zuspruch	NOUN	1
zuspitzen	VERB	1
zusenden	VERB	1
zusehen	VERB	1
zuschrift	NOUN	1
zuschlag	NOUN	1
zuschlagen	VERB	1
zuschießen	VERB	1
zuschauen	VERB	1
zuschauerrang	NOUN	1
zusatzstunde	NOUN	1
zusatzlotterie	NOUN	1
zusammentun	VERB	1
zusammentreffen	VERB	1
zusammenstoß	NOUN	1
zusammenspiel	NOUN	1
zusammensitzen	VERB	1
zusammensetzen	VERB	1
zusammenschluß	NOUN	1
zusammenschlagen	VERB	1
zusammenpassen	VERB	1
zusammenkommen	VERB	1
zusammenhangslos	ADJ	1
zusammenhängen	VERB	1
zusammensinken	VERB	1
zusammenstoßen	VERB	1
zusammengestellt	ADJ	1
zusammengehören	VERB	1
zusammenbauen	VERB	1
zusammenfinden	VERB	1
zusammenbringen	VERB	1
zurücklegen	VERB	1
zurücklassen	VERB	1
zurückhalten	VERB	1
zurückgewinnen	VERB	1
zurückbekommen	VERB	1
zurückbauen	VERB	1
zurückweisung	NOUN	1
zurückliegen	VERB	1
zurückkehrende	NOUN	1
zurückhaltung	NOUN	1
zurückhaltend	ADJ	1
zurückzahlen	VERB	1
zurückwerfen	VERB	1
zurücksetzen	VERB	1
zurücknehmen	VERB	1
zurückmelden	VERB	1
zurückfordern	VERB	1
zurückdrängen	VERB	1
zurückfliegen	VERB	1
zurückerstatten	VERB	1
zurückdrehen	VERB	1
zurückdenken	VERB	1
zurückblicken	VERB	1
zurechtfinden	VERB	1
zurechtkommen	VERB	1
zurechnungsfähig	ADJ	1
zupackend	ADJ	1
zuneigung	NOUN	1
zuneigen	VERB	1
zünden	NOUN	1
zulegen	VERB	1
zulauf	NOUN	1
zulassungsstelle	NOUN	1
zulässig	ADJ	1
zukunftsträchtig	ADJ	1
zukunftsplanung	NOUN	1
zukunftsplan	NOUN	1
zukunftsorientiert	ADJ	1
zukunftsforscher	NOUN	1
zukunftsfähig	ADJ	1
zuhörer	NOUN	1
zuhörerin	NOUN	1
zugrundeliegend	ADJ	1
zugriff	NOUN	1
zugmaschine	NOUN	1
zugleiter	NOUN	1
zutreten	VERB	1
zutrauen	VERB	1
zutragen	VERB	1
zugestehen	VERB	1
zugespitzt	ADJ	1
zugespielt	ADJ	1
zusichern	VERB	1
zugesellen	VERB	1
zuschreiben	VERB	1
zuschneiden	VERB	1
zuschalten	VERB	1
zuordnen	VERB	1
zumachen	VERB	1
zügel	NOUN	1
zugehörigkeit	NOUN	1
zugehörig	ADJ	1
zufügen	VERB	1
zugefroren	ADJ	1
zugeben	VERB	1
zugangsbeschränkung	NOUN	1
zugabe	NOUN	1
zufallsprinzip	NOUN	1
zufall	NOUN	1
zufallsgenerator	NOUN	1
zufällig	ADJ	1
zuckerbäcker	NOUN	1
zuchtsorte	NOUN	1
zucht	NOUN	1
züchterin	NOUN	1
zootier	NOUN	1
zoohandlung	NOUN	1
zone	NOUN	1
zoll	NOUN	1
zollfahnder	NOUN	1
zocken	VERB	1
zivilbedienstete	NOUN	1
zittern	VERB	1
zitat	NOUN	1
zischen	VERB	1
zirkusfamilie	NOUN	1
zirkulierend	ADJ	1
zinswende	NOUN	1
zinserhöhung	NOUN	1
zimmerbrand	NOUN	1
zigtausend	ADJ	1
zigarre	NOUN	1
zigarillo	NOUN	1
zigarette	NOUN	1
zigarettenfilter	NOUN	1
zielvorgabe	NOUN	1
zielen	VERB	1
zielgerichtet	ADJ	1
zielgenau	ADJ	1
zielführend	ADJ	1
ziehung	NOUN	1
ziehend	ADJ	1
zeug	NOUN	1
zeugnis	NOUN	1
zeugen	VERB	1
zeugenhinweis	NOUN	1
zeugenaussage	NOUN	1
zeugenangabe	NOUN	1
zettel	NOUN	1
zertrümmert	ADJ	1
zertifizierung	NOUN	1
zertifiziert	ADJ	1
zerstreiten	VERB	1
zerstreuen	VERB	1
zerstört	ADJ	1
zerschlagen	VERB	1
zerschlagung	NOUN	1
zerrissen	ADJ	1
zerplatzen	VERB	1
zerlegen	VERB	1
zerkratzen	VERB	1
zerfetzt	ADJ	1
zentralrat	NOUN	1
zentralhaltestelle	NOUN	1
zentralflughafen	NOUN	1
zentrale	NOUN	1
zentralchinesisch	ADJ	1
zentralafrikanisch	ADJ	1
zensur	NOUN	1
zelt	NOUN	1
zellwand	NOUN	1
zeitzuschlag	NOUN	1
zeitweilig	ADJ	1
zeitverschiebung	NOUN	1
zeitungsverleger	NOUN	1
zeitungsseite	NOUN	1
zeitumstellung	NOUN	1
zeitstrafe	NOUN	1
zeitspanne	NOUN	1
zeitreise	NOUN	1
zeitrahmen	NOUN	1
zeitmanagement	NOUN	1
zeitlos	ADJ	1
zeitlich	ADJ	1
zeitkritisch	ADJ	1
zeitig	ADJ	1
zeitgenosse	NOUN	1
zeitgeist	NOUN	1
zeitersparnis	NOUN	1
zeitdruck	NOUN	1
zeile	NOUN	1
zeichnung	NOUN	1
zeichnen	VERB	1
zeichner	NOUN	1
zehntscheune	NOUN	1
zehnteilige	ADJ	1
zeh	NOUN	1
zehn	NOUN	1
zehnjährig	ADJ	1
zehnfache	NOUN	1
zehnfach	ADJ	1
zehner	NOUN	1
zecke	NOUN	1
zebrastreifen	NOUN	1
zdf-show	NOUN	1
zdf-serie	NOUN	1
zdf-sendung	NOUN	1
zauber	NOUN	1
zauberkünstler	NOUN	1
zart	ADJ	1
zapfsäule	NOUN	1
zahn	NOUN	1
zahm	ADJ	1
zahlungsmittel	NOUN	1
zahllos	ADJ	1
zahlenmäßig	ADJ	1
zahlenkombination	NOUN	1
zäh	ADJ	1
zaghaft	ADJ	1
wüten	VERB	1
wutentbrannt	ADJ	1
wutanfall	NOUN	1
wurf	NOUN	1
würdigung	NOUN	1
würdigen	VERB	1
wunschlösung	NOUN	1
wunderbar	ADJ	1
wuchtig	ADJ	1
wörtlich	ADJ	1
wortbeitrag	NOUN	1
workshop	NOUN	1
wonnemonat	NOUN	1
wolkenkratzer	NOUN	1
wolfsburger	NOUN	1
wolfsberg	NOUN	1
wohnverhältnis	NOUN	1
wohnungstür	NOUN	1
wohnungspreis	NOUN	1
wohnungsbau	NOUN	1
wohnsituation	NOUN	1
wohnraum	NOUN	1
wohnortnah	ADJ	1
wohnmobile	NOUN	1
wohnküche	NOUN	1
wohngruppe	NOUN	1
wohngegend	NOUN	1
wohneinheit	NOUN	1
wohnbau	NOUN	1
wohnaccessoire	NOUN	1
wohlwollend	ADJ	1
wohltätigkeitsorganisation	NOUN	1
wohlleben	NOUN	1
wohlfühlen	VERB	1
wohlfeil	ADJ	1
wochenstunde	NOUN	1
wochenplan	NOUN	1
wochenbericht	NOUN	1
wochenbeginn	NOUN	1
wm-wertung	NOUN	1
wm-qualifikation	NOUN	1
wm-finale	NOUN	1
wm-dritte	NOUN	1
witz	NOUN	1
witwe	NOUN	1
wittern	VERB	1
wissenswerte	NOUN	1
wissenswert	ADJ	1
wissensvorsprung	NOUN	1
wissenschaftsressort	NOUN	1
wissenschaftsjournalistin	NOUN	1
